time,agent,orderId,locX,locY,isPick
5055,0,11,10,3,0
5056,0,11,11,3,0
5057,0,11,12,3,0
5058,0,11,13,3,0
5059,0,11,14,3,0
5060,0,11,15,3,0
5061,0,11,16,3,0
5062,0,11,17,3,0
5063,0,11,17,4,0
5064,0,11,17,5,0
5065,0,11,17,6,0
5066,0,11,17,7,0
5067,0,11,17,8,0
5068,0,11,17,9,0
5069,0,11,17,10,0
5070,0,11,17,11,0
5071,0,11,17,12,0
5072,0,11,17,13,0
5073,0,11,17,14,0
5074,0,11,17,15,0
5075,0,11,17,16,0
5076,0,11,17,17,0
5077,0,11,17,18,0
5078,0,11,17,19,0
5079,0,11,17,20,0
5080,0,11,17,21,0
5081,0,11,17,22,0
5082,0,11,17,23,0
5083,0,11,17,24,0
5084,0,11,16,24,0
5085,0,11,16,25,0
5086,0,11,15,25,0
5087,0,11,14,25,0
5088,0,11,13,25,0
5089,0,11,12,25,0
5090,0,11,11,25,0
5091,0,11,10,25,0
5092,0,11,9,25,0
5093,0,11,8,25,0
5094,0,11,7,25,0
5095,0,11,6,25,0
5096,0,11,5,25,0
5097,0,11,4,25,0
5098,0,11,3,25,0
5099,0,11,2,25,0
5100,0,11,2,26,0
5311,0,11,2,25,0
5313,0,11,1,25,0
5314,0,11,1,24,0
5315,0,11,1,23,0
5316,0,11,1,22,0
5317,0,11,1,21,0
5318,0,11,1,20,0
5319,0,11,1,19,0
5320,0,11,1,18,0
5577,0,11,1,17,0
5578,0,11,1,16,0
5579,0,11,1,15,0
5580,0,11,1,14,0
5581,0,11,1,13,0
5582,0,11,1,12,0
5583,0,11,1,11,0
5584,0,11,1,10,0
5585,0,11,1,9,1
5865,0,11,1,9,0
5866,0,11,1,8,0
5867,0,11,1,7,0
5868,0,11,1,6,0
5869,0,11,1,5,0
5870,0,11,1,4,0
5871,0,11,1,3,0
5872,0,11,2,3,0
5873,0,12,3,3,0
5874,0,12,4,3,0
5875,0,12,5,3,0
5876,0,12,6,3,0
5877,0,12,7,3,0
5878,0,12,8,3,0
5879,0,12,9,3,0
5880,0,12,10,3,0
5881,0,12,11,3,0
5882,0,12,12,3,0
5883,0,12,13,3,0
5884,0,12,14,3,0
5885,0,12,15,3,0
5886,0,12,16,3,0
5887,0,12,17,3,0
5888,0,12,17,4,0
5889,0,12,17,5,0
5890,0,12,17,6,0
6059,0,12,16,6,0
6060,0,12,16,5,1
6332,0,12,16,5,0
6333,0,12,17,5,0
6334,0,12,17,4,0
6335,0,12,17,3,0
6336,0,12,16,3,0
6337,0,12,15,3,0
6338,0,12,14,3,0
6339,0,12,13,3,0
6340,0,12,12,3,0
6341,0,12,11,3,0
6342,0,12,10,3,0
6343,0,12,9,3,0
6344,0,12,8,3,0
6345,0,12,7,3,0
6346,0,12,6,3,0
6347,0,12,5,3,0
6348,0,12,4,3,0
6349,0,13,3,3,0
6350,0,13,4,3,0
6351,0,13,5,3,0
6352,0,13,6,3,0
6353,0,13,7,3,0
6354,0,13,8,3,0
6355,0,13,9,3,0
6356,0,13,10,3,0
6357,0,13,11,3,0
6358,0,13,12,3,0
6359,0,13,13,3,0
6360,0,13,14,3,0
6361,0,13,15,3,0
6362,0,13,16,3,0
6363,0,13,17,3,0
6364,0,13,17,4,0
6365,0,13,17,5,0
6366,0,13,16,5,0
6367,0,13,16,6,0
6368,0,13,16,7,0
6369,0,13,16,8,0
6370,0,13,16,9,0
6371,0,13,16,10,0
6372,0,13,16,11,0
6373,0,13,16,12,0
6374,0,13,16,13,0
6375,0,13,16,14,1
6639,0,13,16,14,0
6640,0,13,16,13,0
6641,0,13,16,12,0
6642,0,13,16,11,0
6643,0,13,16,10,0
6644,0,13,16,9,0
6645,0,13,16,8,0
6646,0,13,16,7,0
6647,0,13,16,6,0
6648,0,13,16,5,0
6649,0,13,17,5,0
6650,0,13,17,4,0
6651,0,13,17,3,0
6652,0,13,16,3,0
6653,0,13,15,3,0
6654,0,13,14,3,0
6655,0,13,13,3,0
6656,0,13,12,3,0
6657,0,13,11,3,0
6658,0,13,10,3,0
6659,0,13,9,3,0
6660,0,13,8,3,0
6661,0,13,7,3,0
6662,0,13,6,3,0
6663,0,13,5,3,0
6664,0,13,4,3,0
6665,0,14,3,3,0
6666,0,14,4,3,0
6667,0,14,5,3,0
6668,0,14,6,3,0
6669,0,14,7,3,0
6670,0,14,8,3,0
6671,0,14,9,3,0
6672,0,14,10,3,0
6673,0,14,11,3,0
6674,0,14,12,3,0
6675,0,14,13,3,0
6676,0,14,14,3,0
6677,0,14,15,3,0
6678,0,14,16,3,0
6679,0,14,17,3,0
6680,0,14,17,4,0
6681,0,14,17,5,0
6682,0,14,16,5,0
6683,0,14,16,6,0
6684,0,14,16,7,0
6685,0,14,16,8,0
6686,0,14,16,9,0
6687,0,14,16,10,0
6688,0,14,16,11,0
6689,0,14,16,12,0
6690,0,14,16,13,0
6691,0,14,16,14,0
6692,0,14,16,15,0
6693,0,14,16,16,0
6694,0,14,16,17,0
6695,0,14,16,18,0
6696,0,14,16,19,0
6697,0,14,16,20,0
6698,0,14,16,21,0
6699,0,14,16,22,0
6700,0,14,16,23,0
6701,0,14,16,24,0
6702,0,14,16,25,0
6703,0,14,15,25,0
6704,0,14,14,25,0
6705,0,14,13,25,0
6706,0,14,12,25,0
6707,0,14,11,25,0
6708,0,14,10,25,0
6709,0,14,9,25,0
6710,0,14,8,25,0
6711,0,14,7,25,0
6712,0,14,6,25,0
6713,0,14,5,25,0
6714,0,14,4,25,0
6715,0,14,4,24,0
6716,0,14,4,23,0
6717,0,14,4,22,0
6718,0,14,4,21,0
6719,0,14,4,20,0
6720,0,14,4,19,0
6721,0,14,4,18,0
6722,0,14,4,17,0
6723,0,14,4,16,0
6724,0,14,4,15,0
6725,0,14,4,14,0
6726,0,14,4,13,0
6727,0,14,4,12,1
6983,0,14,4,12,0
6984,0,14,4,13,0
6985,0,14,4,14,0
6986,0,14,4,15,0
6987,0,14,4,16,0
6988,0,14,4,17,0
6989,0,14,4,18,0
6990,0,14,4,19,0
6991,0,14,4,20,0
6992,0,14,4,21,0
6993,0,14,4,22,0
6994,0,14,4,23,0
6995,0,14,4,24,0
6996,0,14,4,25,0
6997,0,14,3,25,0
6998,0,14,2,25,0
6999,0,14,1,25,0
7000,0,14,1,24,0
7001,0,14,1,23,0
7002,0,14,1,22,0
7003,0,14,1,21,0
7004,0,14,1,20,0
7005,0,14,1,19,0
7006,0,14,1,18,0
7007,0,14,1,17,0
7008,0,14,1,16,0
7009,0,14,1,15,0
7010,0,14,1,14,0
7011,0,14,1,13,0
7012,0,14,1,12,0
7013,0,14,1,11,0
7014,0,14,1,10,0
7015,0,14,1,9,0
7016,0,14,1,8,0
7017,0,14,1,7,0
7018,0,14,1,6,0
7019,0,14,1,5,0
7020,0,14,1,4,0
7021,0,14,1,3,0
7022,0,14,2,3,0
7023,0,15,3,3,0
7024,0,15,4,3,0
7025,0,15,5,3,0
7026,0,15,6,3,0
7027,0,15,7,3,0
7028,0,15,8,3,0
7030,0,15,9,3,0
7031,0,15,10,3,0
7032,0,15,11,3,0
7033,0,15,12,3,0
7034,0,15,13,3,0
7035,0,15,14,3,0
7036,0,15,15,3,0
7037,0,15,16,3,0
7038,0,15,17,3,0
7039,0,15,17,4,0
7040,0,15,17,5,0
7041,0,15,16,5,0
7042,0,15,16,6,0
7043,0,15,16,7,0
7044,0,15,16,8,0
7045,0,15,16,9,0
7046,0,15,16,10,0
7047,0,15,16,11,0
7048,0,15,16,12,0
7049,0,15,16,13,0
7050,0,15,16,14,0
7051,0,15,16,15,0
7052,0,15,16,16,0
7053,0,15,16,17,0
7054,0,15,16,18,0
7055,0,15,16,19,0
7056,0,15,16,20,0
7057,0,15,16,21,0
7058,0,15,16,22,0
7059,0,15,16,23,0
7060,0,15,16,24,0
7061,0,15,16,25,0
7062,0,15,15,25,0
7063,0,15,14,25,0
7064,0,15,13,25,0
7065,0,15,12,25,0
7066,0,15,11,25,0
7067,0,15,10,25,0
7068,0,15,9,25,0
7069,0,15,8,25,0
7070,0,15,7,25,0
7071,0,15,6,25,0
7072,0,15,5,25,0
7073,0,15,4,25,0
7074,0,15,3,25,0
7365,0,15,4,25,0
7366,0,15,4,24,0
7367,0,15,4,23,0
7368,0,15,4,22,0
7369,0,15,4,21,0
7370,0,15,4,20,0
7371,0,15,4,19,0
7372,0,15,4,18,0
7373,0,15,4,17,0
7374,0,15,4,16,0
7375,0,15,4,15,0
7376,0,15,4,14,0
7377,0,15,4,13,0
7378,0,15,4,12,0
7379,0,15,4,11,0
7380,0,15,4,10,0
7381,0,15,4,9,0
7382,0,15,4,8,0
7383,0,15,4,7,0
7384,0,15,4,6,1
7664,0,15,4,6,0
7665,0,15,4,7,0
7666,0,15,4,8,0
7667,0,15,4,9,0
7668,0,15,4,10,0
7669,0,15,4,11,0
7670,0,15,4,12,0
7671,0,15,4,13,0
7672,0,15,4,14,0
7673,0,15,4,15,0
7674,0,15,4,16,0
7675,0,15,4,17,0
7676,0,15,4,18,0
7677,0,15,4,19,0
7678,0,15,4,20,0
7679,0,15,4,21,0
7680,0,15,4,22,0
7681,0,15,4,23,0
7682,0,15,4,24,0
7683,0,15,4,25,0
7684,0,15,3,25,0
7685,0,15,2,25,0
7686,0,15,1,25,0
7687,0,15,1,24,0
7688,0,15,1,23,0
7689,0,15,1,22,0
7690,0,15,1,21,0
7691,0,15,1,20,0
7692,0,15,1,19,0
7693,0,15,1,18,0
7694,0,15,1,17,0
7695,0,15,1,16,0
7696,0,15,1,15,0
7697,0,15,1,14,0
7698,0,15,1,13,0
7699,0,15,1,12,0
7700,0,15,1,11,0
7701,0,15,1,10,0
7702,0,15,1,9,0
7703,0,15,1,8,0
7704,0,15,1,7,0
7705,0,15,1,6,0
7706,0,15,1,5,0
7707,0,15,1,4,0
7708,0,15,1,3,0
7709,0,15,2,3,0
7710,0,16,3,3,0
7711,0,16,2,3,0
7712,0,16,1,3,0
7713,0,16,1,4,0
7714,0,16,1,5,0
7715,0,16,1,6,0
7716,0,16,1,7,0
7717,0,16,1,8,0
7718,0,16,1,9,0
7719,0,16,1,10,0
7720,0,16,1,11,0
7721,0,16,1,12,0
7722,0,16,1,13,0
7723,0,16,1,14,0
7724,0,16,1,15,0
7725,0,16,1,16,0
7726,0,16,1,17,0
7727,0,16,1,18,0
7728,0,16,1,19,0
7729,0,16,1,20,0
7730,0,16,1,21,0
7731,0,16,1,22,0
7732,0,16,1,23,0
7733,0,16,1,24,0
7734,0,16,1,25,0
7735,0,16,2,25,0
7736,0,16,3,25,0
7737,0,16,4,25,0
7738,0,16,5,25,0
7976,0,16,4,25,0
7977,0,16,4,24,0
7978,0,16,4,23,0
7979,0,16,4,22,0
7980,0,16,4,21,0
7981,0,16,4,20,0
7982,0,16,4,19,0
7983,0,16,4,18,0
7984,0,16,4,17,0
7985,0,16,4,16,0
7986,0,16,4,15,0
7987,0,16,4,14,0
7988,0,16,4,13,0
7989,0,16,4,12,0
7990,0,16,4,11,0
7991,0,16,4,10,1
8115,0,16,4,10,0
8116,0,16,4,11,0
8117,0,16,4,12,0
8118,0,16,4,13,0
8119,0,16,4,14,0
8120,0,16,4,15,0
8121,0,16,4,16,0
8122,0,16,4,17,0
8123,0,16,4,18,0
8124,0,16,4,19,0
8125,0,16,4,20,0
8126,0,16,4,21,0
8127,0,16,4,22,0
8128,0,16,4,23,0
8129,0,16,4,24,0
8130,0,16,4,25,0
8131,0,16,3,25,0
8132,0,16,2,25,0
8133,0,16,1,25,0
8134,0,16,1,24,0
8135,0,16,1,23,0
8136,0,16,1,22,0
8137,0,16,1,21,0
8138,0,16,1,20,0
8139,0,16,1,19,0
8140,0,16,1,18,0
8141,0,16,1,17,0
8142,0,16,1,16,0
8143,0,16,1,15,0
8144,0,16,1,14,0
8145,0,16,1,13,0
8146,0,16,1,12,0
8147,0,16,1,11,0
8148,0,16,1,10,0
8149,0,16,1,9,0
8150,0,16,1,8,0
8151,0,16,1,7,0
8152,0,16,1,6,0
8153,0,16,1,5,0
8154,0,16,1,4,0
8155,0,16,1,3,0
8156,0,16,2,3,0
8157,0,17,3,3,0
8158,0,17,4,3,0
8159,0,17,5,3,0
8160,0,17,6,3,0
8161,0,17,7,3,0
8162,0,17,8,3,0
8163,0,17,9,3,0
8164,0,17,10,3,0
8165,0,17,11,3,0
8166,0,17,12,3,0
8167,0,17,13,3,0
8168,0,17,14,3,0
8169,0,17,15,3,0
8170,0,17,15,2,0
8171,0,17,16,2,0
8172,0,17,16,3,0
8173,0,17,17,3,0
8174,0,17,17,4,0
8175,0,17,17,5,0
8176,0,17,17,6,0
8177,0,17,17,7,0
8178,0,17,17,8,0
8179,0,17,17,9,0
8180,0,17,17,10,0
8181,0,17,17,11,0
8182,0,17,17,12,0
8183,0,17,17,13,0
8184,0,17,17,14,0
8185,0,17,17,15,0
8186,0,17,17,16,0
8187,0,17,17,17,0
8188,0,17,17,18,0
8189,0,17,17,19,0
8190,0,17,17,20,0
8191,0,17,17,21,0
8192,0,17,16,21,1
8320,0,17,16,21,0
8321,0,17,16,20,0
8322,0,17,16,19,0
8323,0,17,16,18,0
8324,0,17,16,17,0
8325,0,17,16,16,0
8326,0,17,16,15,0
8327,0,17,16,14,0
8328,0,17,16,13,0
8329,0,17,16,12,0
8330,0,17,16,11,0
8331,0,17,16,10,0
8332,0,17,16,9,0
8333,0,17,16,8,0
8334,0,17,16,7,0
8335,0,17,16,6,0
8336,0,17,16,5,0
8337,0,17,17,5,0
8338,0,17,17,4,0
8339,0,17,17,3,0
8340,0,17,16,3,0
8341,0,17,15,3,0
8342,0,17,14,3,0
8343,0,17,13,3,0
8344,0,17,12,3,0
8345,0,17,11,3,0
8346,0,17,10,3,0
8347,0,17,9,3,0
8348,0,17,8,3,0
8349,0,17,7,3,0
8350,0,17,6,3,0
8351,0,17,5,3,0
8352,0,17,4,3,0
8353,0,18,3,3,0
8354,0,18,2,3,0
8355,0,18,1,3,0
8356,0,18,1,4,0
8357,0,18,1,5,0
8358,0,18,1,6,0
8359,0,18,1,7,0
8360,0,18,1,8,0
8361,0,18,1,9,0
8362,0,18,1,10,0
8363,0,18,1,11,0
8364,0,18,1,12,0
8365,0,18,1,13,0
8366,0,18,1,14,0
8367,0,18,1,15,0
8368,0,18,1,16,0
8369,0,18,1,17,0
8370,0,18,1,18,0
8371,0,18,1,19,0
8372,0,18,1,20,0
8373,0,18,1,21,0
8374,0,18,1,22,0
8375,0,18,1,23,0
8376,0,18,1,24,0
8377,0,18,1,25,0
8378,0,18,2,25,0
8379,0,18,3,25,0
8380,0,18,4,25,0
8381,0,18,5,25,0
8382,0,18,6,25,0
8383,0,18,6,26,0
8384,0,18,6,27,0
8385,0,18,5,27,0
8386,0,18,4,27,0
8716,0,18,4,26,0
9358,0,18,4,25,0
9359,0,18,4,24,0
9360,0,18,4,23,0
9361,0,18,4,22,0
9362,0,18,4,21,0
9363,0,18,4,20,0
9364,0,18,4,19,0
9365,0,18,4,18,0
9366,0,18,4,17,0
9367,0,18,4,16,0
9368,0,18,4,15,0
9369,0,18,4,14,0
9370,0,18,4,13,0
9371,0,18,4,12,0
9372,0,18,4,11,0
9373,0,18,4,10,0
9374,0,18,4,9,1
9638,0,18,4,9,0
9639,0,18,4,10,0
9640,0,18,4,11,0
9641,0,18,4,12,0
9642,0,18,4,13,0
9643,0,18,4,14,0
9644,0,18,4,15,0
9645,0,18,4,16,0
9646,0,18,4,17,0
9647,0,18,4,18,0
9648,0,18,4,19,0
9649,0,18,4,20,0
9650,0,18,4,21,0
9651,0,18,4,22,0
9652,0,18,4,23,0
9653,0,18,4,24,0
9654,0,18,4,25,0
9655,0,18,3,25,0
9656,0,18,2,25,0
9657,0,18,1,25,0
9658,0,18,1,24,0
9659,0,18,1,23,0
9660,0,18,1,22,0
9661,0,18,1,21,0
9662,0,18,1,20,0
9663,0,18,1,19,0
9664,0,18,1,18,0
9665,0,18,1,17,0
9666,0,18,1,16,0
9667,0,18,1,15,0
9668,0,18,1,14,0
9669,0,18,1,13,0
9670,0,18,1,12,0
9671,0,18,1,11,0
9672,0,18,1,10,0
9673,0,18,1,9,0
9674,0,18,1,8,0
9675,0,18,1,7,0
9676,0,18,1,6,0
9677,0,18,1,5,0
9678,0,18,1,4,0
9679,0,18,1,3,0
9680,0,18,2,3,0
9681,0,19,3,3,0
9682,0,19,4,3,0
9683,0,19,5,3,0
9684,0,19,6,3,0
9685,0,19,7,3,0
9686,0,19,8,3,0
9687,0,19,9,3,0
9688,0,19,10,3,0
9689,0,19,11,3,0
9690,0,19,12,3,0
9691,0,19,13,3,0
9692,0,19,14,3,0
9693,0,19,15,3,0
9694,0,19,16,3,0
9695,0,19,17,3,0
9696,0,19,17,4,0
9697,0,19,17,5,0
9698,0,19,16,5,0
9699,0,19,16,6,0
9700,0,19,16,7,0
9701,0,19,16,8,0
9702,0,19,16,9,0
9703,0,19,16,10,0
9704,0,19,16,11,0
9705,0,19,16,12,0
9706,0,19,16,13,0
9707,0,19,16,14,0
9708,0,19,16,15,0
9709,0,19,16,16,0
9710,0,19,16,17,0
9711,0,19,16,18,0
9712,0,19,16,19,0
9713,0,19,16,20,0
9714,0,19,16,21,0
9715,0,19,16,22,0
9716,0,19,16,23,0
9717,0,19,16,24,0
9718,0,19,16,25,0
9719,0,19,15,25,0
9720,0,19,14,25,0
9721,0,19,13,25,0
9722,0,19,12,25,0
9723,0,19,11,25,0
9724,0,19,10,25,0
9725,0,19,10,26,0
9726,0,19,9,26,0
9727,0,19,8,26,0
9728,0,19,7,26,0
9729,0,19,7,25,0
9730,0,19,7,24,0
9731,0,19,7,23,0
9732,0,19,7,22,0
9733,0,19,7,21,0
9734,0,19,7,20,0
9735,0,19,7,19,0
9736,0,19,7,18,0
9737,0,19,7,17,0
9738,0,19,7,16,0
9739,0,19,7,15,0
9740,0,19,7,14,0
9741,0,19,7,13,0
9742,0,19,7,12,1
10014,0,19,7,12,0
10015,0,19,7,13,0
10016,0,19,7,14,0
10017,0,19,7,15,0
10018,0,19,7,16,0
10019,0,19,7,17,0
10020,0,19,7,18,0
10021,0,19,7,19,0
10022,0,19,7,20,0
10023,0,19,7,21,0
10024,0,19,7,22,0
10025,0,19,7,23,0
10026,0,19,7,24,0
10027,0,19,7,25,0
10028,0,19,8,25,0
10029,0,19,9,25,0
10030,0,19,10,25,0
10031,0,19,11,25,0
10032,0,19,12,25,0
10033,0,19,13,25,0
10034,0,19,14,25,0
10035,0,19,15,25,0
10036,0,19,16,25,0
10037,0,19,16,24,0
10038,0,19,16,23,0
10039,0,19,16,22,0
10040,0,19,16,21,0
10041,0,19,16,20,0
10042,0,19,16,19,0
10043,0,19,16,18,0
10044,0,19,16,17,0
10045,0,19,16,16,0
10046,0,19,16,15,0
10047,0,19,16,14,0
10048,0,19,16,13,0
10049,0,19,16,12,0
10050,0,19,16,11,0
10051,0,19,16,10,0
10052,0,19,16,9,0
10053,0,19,16,8,0
10054,0,19,16,7,0
10055,0,19,16,6,0
10056,0,19,17,6,0
10057,0,19,17,5,0
10058,0,19,17,4,0
10059,0,19,17,3,0
10060,0,19,16,3,0
10061,0,19,15,3,0
10062,0,19,14,3,0
10063,0,19,13,3,0
10064,0,19,12,3,0
10065,0,19,11,3,0
10066,0,19,10,3,0
10067,0,19,9,3,0
10068,0,19,8,3,0
10069,0,19,7,3,0
10070,0,19,6,3,0
10071,0,19,5,3,0
10072,0,19,4,3,0
10073,0,20,3,3,0
10074,0,20,4,3,0
10075,0,20,5,3,0
10076,0,20,6,3,0
10077,0,20,7,3,0
10078,0,20,8,3,0
10079,0,20,9,3,0
10080,0,20,10,3,0
10081,0,20,11,3,0
10082,0,20,12,3,0
10083,0,20,13,3,0
10084,0,20,14,3,0
10085,0,20,15,3,0
10086,0,20,16,3,0
10087,0,20,17,3,0
10088,0,20,17,4,0
10089,0,20,17,5,0
10090,0,20,17,6,0
10091,0,20,16,6,0
10092,0,20,16,7,0
10093,0,20,16,8,0
10094,0,20,16,9,0
10095,0,20,16,10,0
10096,0,20,16,11,0
10097,0,20,16,12,0
10098,0,20,16,13,0
10099,0,20,16,14,0
10100,0,20,16,15,0
10101,0,20,16,16,0
10102,0,20,16,17,0
10103,0,20,16,18,0
10104,0,20,16,19,0
10105,0,20,16,20,0
10106,0,20,16,21,0
10107,0,20,16,22,0
10108,0,20,16,23,0
10109,0,20,16,24,0
10110,0,20,16,25,0
10111,0,20,15,25,0
10112,0,20,14,25,0
10113,0,20,13,25,0
10114,0,20,12,25,0
10115,0,20,11,25,0
10116,0,20,10,25,0
10117,0,20,9,25,0
10118,0,20,8,25,0
10119,0,20,7,25,0
10120,0,20,6,25,0
10121,0,20,5,25,0
10122,0,20,4,25,0
10123,0,20,4,24,0
10124,0,20,4,23,0
10125,0,20,4,22,0
10126,0,20,4,21,0
10127,0,20,4,20,0
10128,0,20,4,19,0
10129,0,20,4,18,0
10130,0,20,4,17,0
10131,0,20,4,16,0
10132,0,20,4,15,0
10133,0,20,4,14,0
10134,0,20,4,13,0
10135,0,20,4,12,0
10136,0,20,4,11,1
10256,0,20,4,11,0
10257,0,20,4,12,0
10258,0,20,4,13,0
10259,0,20,4,14,0
10260,0,20,4,15,0
10261,0,20,4,16,0
10262,0,20,4,17,0
10263,0,20,4,18,0
10264,0,20,4,19,0
10265,0,20,4,20,0
10266,0,20,4,21,0
10267,0,20,4,22,0
10268,0,20,4,23,0
10269,0,20,4,24,0
10270,0,20,4,25,0
10271,0,20,3,25,0
10272,0,20,2,25,0
10273,0,20,1,25,0
10274,0,20,1,24,0
10275,0,20,1,23,0
10276,0,20,1,22,0
10277,0,20,1,21,0
10278,0,20,1,20,0
10279,0,20,1,19,0
10280,0,20,1,18,0
10281,0,20,1,17,0
10282,0,20,1,16,0
10283,0,20,1,15,0
10284,0,20,1,14,0
10285,0,20,1,13,0
10286,0,20,1,12,0
10287,0,20,1,11,0
10288,0,20,1,10,0
10289,0,20,1,9,0
10290,0,20,1,8,0
10291,0,20,1,7,0
10292,0,20,1,6,0
10293,0,20,1,5,0
10294,0,20,1,4,0
10295,0,20,1,3,0
10296,0,20,2,3,0
10297,0,21,3,3,0
10298,0,21,2,3,0
10299,0,21,1,3,0
10300,0,21,1,2,0
10313,0,21,1,3,0
10314,0,21,1,4,0
10315,0,21,1,5,0
10316,0,21,1,6,0
10317,0,21,1,7,0
10318,0,21,1,8,0
10319,0,21,1,9,0
10320,0,21,1,10,0
10321,0,21,1,11,0
10322,0,21,1,12,0
10323,0,21,1,13,0
10324,0,21,1,14,0
10325,0,21,1,15,0
10326,0,21,1,16,0
10327,0,21,1,17,0
10328,0,21,1,18,0
10329,0,21,1,19,0
10330,0,21,1,20,0
10331,0,21,1,21,0
10332,0,21,1,22,0
10333,0,21,1,23,0
10334,0,21,1,24,0
10335,0,21,1,25,0
10336,0,21,2,25,0
10337,0,21,3,25,0
10338,0,21,4,25,0
10339,0,21,4,24,0
10340,0,21,4,23,0
10341,0,21,4,22,0
10342,0,21,4,21,0
10343,0,21,4,20,0
10344,0,21,4,19,0
10345,0,21,4,18,0
10346,0,21,4,17,0
10347,0,21,4,16,0
10348,0,21,4,15,0
10349,0,21,4,14,1
10477,0,21,4,14,0
10478,0,21,4,15,0
10479,0,21,4,16,0
10480,0,21,4,17,0
10481,0,21,4,18,0
10482,0,21,4,19,0
10483,0,21,4,20,0
10484,0,21,4,21,0
10485,0,21,4,22,0
10486,0,21,4,23,0
10487,0,21,4,24,0
10488,0,21,4,25,0
10489,0,21,5,25,0
10490,0,21,6,25,0
10491,0,21,7,25,0
10492,0,21,8,25,0
10493,0,21,9,25,0
10494,0,21,10,25,0
10495,0,21,11,25,0
10496,0,21,12,25,0
10497,0,21,13,25,0
10498,0,21,14,25,0
10499,0,21,15,25,0
10500,0,21,16,25,0
10501,0,21,16,24,0
10502,0,21,16,23,0
10503,0,21,16,22,0
10504,0,21,17,22,0
10505,0,21,17,21,0
10506,0,21,18,21,0
10507,0,21,18,20,0
10508,0,21,18,19,0
10509,0,21,17,19,0
10510,0,21,17,18,0
10511,0,21,17,17,0
10512,0,21,17,16,0
10513,0,21,17,15,0
10514,0,21,17,14,0
10515,0,21,17,13,0
10516,0,21,17,12,0
10517,0,21,17,11,0
10518,0,21,17,10,0
10519,0,21,17,9,0
10520,0,21,17,8,0
10521,0,21,17,7,0
10522,0,21,17,6,0
10523,0,21,17,5,0
10524,0,21,17,4,0
10525,0,21,17,3,0
10526,0,21,16,3,0
10527,0,21,15,3,0
10528,0,21,14,3,0
10529,0,21,13,3,0
10530,0,21,12,3,0
10531,0,21,11,3,0
10532,0,21,10,3,0
10533,0,21,9,3,0
10534,0,21,8,3,0
10535,0,21,7,3,0
10536,0,21,6,3,0
10537,0,21,5,3,0
10538,0,21,4,3,0
10539,0,22,3,3,0
10540,0,22,4,3,0
10541,0,22,5,3,0
10542,0,22,6,3,0
10543,0,22,7,3,0
10544,0,22,8,3,0
10545,0,22,9,3,0
10546,0,22,10,3,0
10547,0,22,11,3,0
10548,0,22,12,3,0
10549,0,22,13,3,0
10550,0,22,14,3,0
10551,0,22,15,3,0
10552,0,22,16,3,0
10553,0,22,17,3,0
10554,0,22,17,4,0
10555,0,22,17,5,0
10556,0,22,17,6,0
10557,0,22,17,7,0
10558,0,22,17,8,0
10559,0,22,17,9,0
10560,0,22,17,10,0
10561,0,22,17,11,0
10562,0,22,17,12,0
10563,0,22,17,13,0
10564,0,22,17,14,0
10565,0,22,17,15,0
10566,0,22,17,16,0
10567,0,22,17,17,0
10568,0,22,17,18,0
10569,0,22,17,19,0
10570,0,22,18,19,0
10571,0,22,18,20,0
10572,0,22,18,21,0
10573,0,22,17,21,0
10574,0,22,17,22,0
10575,0,22,16,22,0
10576,0,22,16,23,0
10577,0,22,16,24,0
10578,0,22,16,25,0
10579,0,22,15,25,0
10580,0,22,14,25,0
10581,0,22,13,25,0
10582,0,22,12,25,0
10583,0,22,11,25,0
10584,0,22,10,25,0
10585,0,22,9,25,0
10586,0,22,8,25,0
10587,0,22,7,25,0
10588,0,22,6,25,0
10589,0,22,5,25,0
10590,0,22,4,25,0
10591,0,22,3,25,0
10592,0,22,2,25,0
10593,0,22,2,26,0
10594,0,22,2,27,0
10595,0,22,1,27,0
10664,0,22,1,26,0
11028,0,22,1,25,0
11029,0,22,1,24,0
11030,0,22,1,23,0
11031,0,22,1,22,0
11032,0,22,1,21,0
11033,0,22,1,20,0
11034,0,22,1,19,0
11035,0,22,1,18,0
11036,0,22,1,17,0
11037,0,22,1,16,0
11038,0,22,1,15,0
11039,0,22,1,14,1
11315,0,22,1,14,0
11316,0,22,1,13,0
11317,0,22,1,12,0
11318,0,22,1,11,0
11319,0,22,1,10,0
11320,0,22,1,9,0
11321,0,22,1,8,0
11322,0,22,1,7,0
11323,0,22,1,6,0
11324,0,22,1,5,0
11325,0,22,1,4,0
11326,0,22,1,3,0
11327,0,22,2,3,0
11328,0,23,3,3,0
11329,0,23,2,3,0
11330,0,23,1,3,0
11331,0,23,1,2,0
11345,0,23,1,3,0
11346,0,23,1,4,0
11347,0,23,1,5,0
11348,0,23,1,6,0
11349,0,23,1,7,0
11350,0,23,1,8,0
11351,0,23,1,9,0
11352,0,23,1,10,0
11353,0,23,1,11,0
11354,0,23,1,12,0
11355,0,23,1,13,0
11356,0,23,1,14,0
11357,0,23,1,15,0
11358,0,23,1,16,0
11359,0,23,1,17,0
11360,0,23,1,18,0
11361,0,23,1,19,0
11362,0,23,1,20,0
11363,0,23,1,21,0
11364,0,23,1,22,0
11365,0,23,1,23,0
11366,0,23,1,24,0
11367,0,23,1,25,0
11368,0,23,2,25,0
11369,0,23,3,25,0
11370,0,23,4,25,0
